cik_str,ticker
3591,RTEZ
3592,PMFAX
3593,BENFW
3594,AOMD
3595,AOMN
3596,TOIIW
3597,TMCWW
3598,BSLKW
3599,GROVW
3600,OSRHW
3601,ZENVF
3602,SPWRW
3603,BBAI-WT
3604,BODYW
3605,GPATU
3606,GPATW
3607,GROY-WT
3608,OWLTW
3609,ABXL
3610,HLLY-WT
3611,HUMAW
3612,WSUPW
3613,TVAIR
3614,TVAIU
3615,CTSWF
3616,CTSUF
3617,MOBXW
3618,GDSTR
3619,GDSTW
3620,WINVR
3621,SHFSW
3622,AERTW
3623,GREEL
3624,NPWR-WT
3625,PDSKX
3626,CELUW
3627,OWSCX
3628,MCOMW
3629,CFTR-PA
3630,FFAIW
3631,PRXK
3632,PRXA
3633,COBA
3634,FNCHQ
3635,ICRL
3636,ICRP
3637,METCI
3638,METCZ
3639,STSR
3640,BTBDW
3641,WRLWF
3642,WRLRF
3643,WLGMF
3644,MVSTW
3645,TRINZ
3646,TRINI
3647,KUKEY
3648,PMVCW
3649,OPENW
3650,OPENL
3651,OPENZ
3652,NICHX
3653,ALTG-PA
3654,BGFR
3655,OCCIM
3656,SCAFF
3657,SKILW
3658,DFNSW
3659,FOUR-PA
3660,ADDTF
3661,BEATW
3662,LTRYW
3663,RENXF
3664,SSTPW
3665,HFRO-PA
3666,HFRO-PB
3667,BYCBF
3668,EICC
3669,GCGJ
3670,BKSY-WT
3671,SWDR
3672,GPMT-PA
3673,SACH-PA
3674,SCCD
3675,SCCE
3676,SCCF
3677,SCCG
3678,DFUKF
3679,DFDVW
3680,MSPRW
3681,MSPRZ
3682,KCLHF
3683,ACAT
3684,CPPTL
3685,CORZW
3686,CORZZ
3687,CORZR
3688,BFRGW
3689,GEGGL
3690,CDAWF
3691,TPGXL
3692,LVWR-WT
3693,VSEEW
3694,ASTLW
3695,AMPWF
3696,FSHPR
3697,HVIIU
3698,HVIIR
3699,FIGP
3700,KORGW
3701,FLYX-WT
3702,ZHIHF
3703,PCTTU
3704,PCTTW
3705,PCTBP
3706,FOXOW
3707,CXAIW
3708,JOBY-WT
3709,BZFDW
3710,ISLUF
3711,ISLWF
3712,HEMNF
3713,GSTK
3714,CLRRF
3715,CLRUF
3716,CLRWF
3717,ESHAR
3718,FEAV
3719,KVACW
3720,KVACU
3721,HSIGF
3722,ANSCU
3723,ANSCW
3724,SWVLW
3725,BETRW
3726,MDAIW
3727,ASAIY
3728,PIIIW
3729,PRIAF
3730,XOSWW
3731,CPTKW
3732,EVEX-WT
3733,OPADW
3734,SKYH-WT
3735,RBOTW
3736,VACHU
3737,VACHW
3738,STWI
3739,NPEHF
3740,TE-WT
3741,AMPX-WT
3742,ASPCU
3743,ASPCR
3744,LSEB
3745,FLDDW
3746,VFSWW
3747,RZLVW
3748,BAKR
3749,AFJKU
3750,AFJKR
3751,THQQF
3752,QLUNF
3753,RDPTF
3754,SDAWW
3755,WELWF
3756,WELUF
3757,BKLPF
3758,ADSEW
3759,VMCWF
3760,VMCUF
3761,CRBD
3762,ACQC
3763,KITTW
3764,VLN-WT
3765,BTSGU
3766,EMCWF
3767,EMCRF
3768,EMCUF
3769,WRDIF
3770,MSOGF
3771,PHXE-P
3772,ACHR-WT
3773,IONQ-WT
3774,NOTEW
3775,VGASW
3776,BNAIW
3777,TLSIW
3778,SEPSF
3779,ALURW
3780,ESMR
3781,BKHAU
3782,BKHAR
3783,FVNNU
3784,FVNNR
3785,CCIXU
3786,CCIXW
3787,KIDZW
3788,TAVIU
3789,TAVIR
3790,YHNAR
3791,YHNAU
3792,SNNRF
3793,RDACR
3794,RDACU
3795,FSTWF
3796,STTPF
3797,IPCXU
3798,IPCXR
3799,TNMWF
3800,DMIIR
3801,DMIIU
3802,RANGR
3803,RANGU
3804,DAICW
3805,STKTF
3806,MLACU
3807,MLACR
3808,LPBBW
3809,LPBBU
3810,ALISU
3811,ALISR
3812,HAVAU
3813,HAVAR
3814,APACU
3815,APACR
3816,GTERR
3817,GTERW
3818,GTERU
3819,NPACW
3820,NPACU
3821,LCCCU
3822,LCCCR
3823,BLUWU
3824,BLUWW
3825,MLCIL
3826,PCAPW
3827,PCAPU
3828,FGIWW
3829,CYCUW
3830,CINGW
3831,MSAIW
3832,ALSTF
3833,ALSWF
3834,AISPW
3835,FILG
3836,IAUX-WT
3837,BEAGU
3838,BEAGR
3839,SGST
3840,NTCS
3841,SXTPW
3842,APTN
3843,GSMT
3844,ALMP
3845,NOEMW
3846,NOEMU
3847,NOEMR
3848,CRMLW
3849,MPTI-RI
3850,NE-WTA
3851,NE-WT
3852,SPKLU
3853,SPKLW
3854,YBZN
3855,KDKRW
3856,SOARW
3857,GCTS-WT
3858,APOS
3859,TLGWF
3860,TLGUF
3861,NNAVW
3862,NXNVW
3863,WBXWF
3864,ANGHW
3865,HIPOW
3866,VLDXW
3867,SRZNW
3868,ALCYU
3869,ALCYW
3870,GWH-WT
3871,OPFI-WT
3872,BARKW
3873,KTTAW
3874,LOCLW
3875,CMCWF
3876,CMCUF
3877,NVACW
3878,SEATW
3879,DRMAW
3880,IXQUF
3881,IXQWF
3882,BRLSW
3883,PSQH-WT
3884,IMAQR
3885,PLSAY
3886,SLND-WT
3887,SATLW
3888,VHABW
3889,OPTXW
3890,PL-WT
3891,ONFOW
3892,ONFOP
3893,REEWF
3894,REEUF
3895,BKKT-WT
3896,JXN-PA
3897,GLTK
3898,TDACU
3899,TDACW
3900,HSPTU
3901,HSPTR
3902,GIBOW
3903,NUAIW
3904,NTWOW
3905,NTWOU
3906,LZM-WT
3907,SVUWF
3908,AKPPS
3909,LMMY
3910,MACT
3911,IMAA
3912,PDPA
3913,LPAAU
3914,LPAAW
3915,IBACR
3916,CHPGU
3917,CHPGR
3918,EDVGF
3919,BGLWW
3920,MDCXW
3921,GTENW
3922,GTENU
3923,HNIT
3924,TLPPF
3925,RFAIU
3926,RFAIR
3927,SOUL-RI
3928,SOUL-UN
3929,OPTHF
3930,CAPNU
3931,CAPNR
3932,SBXD-UN
3933,SBXD-WT
3934,OACCW
3935,ATIIU
3936,ATIIW
3937,OACCU
3938,OCSAW
3939,SPME
3940,SPMA
3941,TRWD
3942,RLNDF
3943,PYAIF
3944,RMSGW
3945,VTBAS
3946,NVNIW
3947,OIOWW
3948,BAYAU
3949,BAYAR
3950,GAFC
3951,SCAGW
3952,AFRIW
3953,APADR
3954,APADU
3955,LVRWF
3956,MLECW
3957,FBYDW
3958,EURKR
3959,EURKU
3960,DSYWW
3961,MRNOW
3962,MGSD
3963,SIMAW
3964,SIMAU
3965,FERAR
3966,FERAU
3967,TICAW
3968,VDTA
3969,SVCCW
3970,SVCCU
3971,DGMDF
3972,AACBR
3973,AACBU
3974,TVACU
3975,TVACW
3976,AVSBS
3977,AVPKS
3978,AEHGS
3979,ALOIS
3980,AGMWF
3981,GRMLW
3982,LDDFD
3983,LANV-WT
3984,GRAF-WT
3985,ALVOW
3986,AIMUF
3987,AIMWF
3988,PAII-UN
3989,PAII-WT
3990,SOCAW
3991,SOCAU
3992,NPIFF
3993,NPICF
3994,HCMAU
3995,HCMAW
3996,FCRS-WT
3997,FCRS-UN
3998,KRSP-WT
3999,KRSP-UN
4000,MXUGF
4001,RDAGU
4002,RDAGW
4003,EVAC-UN
4004,EVAC-WT
4005,TKMEF
4006,MANDF
4007,JACS-RI
4008,COLAU
4009,COLAR
4010,DTSQR
4011,DTSQU
4012,MACIW
4013,MACIU
4014,GCLWW
4015,LEGT-WT
4016,LEGT-UN
4017,ALFUW
4018,ALFUU
4019,TACHW
4020,TACHU
4021,ERNAW
4022,CLSKW
4023,C-PN
4024,C-PR
4025,GENVR
4026,SENEM
4027,SENEL
4028,WSBCO
4029,USB-PR
4030,USB-PS
4031,BC-PC
4032,MTAL-UN
4033,MTAL-WT
4034,SWCPF
4035,KATJF
4036,TMTSU
4037,TMTSW
4038,ZJNGF
4039,MUZEW
4040,MUZEU
4041,RFAMR
4042,RFAMU
4043,ILLUU
4044,AACOU
4045,AACOW
4046,CPWPF
4047,CPRHF
4048,AACIU
4049,AACIW
4050,MLAAW
4051,MLAAU
4052,CSHRW
4053,VHCPW
4054,VHCPU
4055,QRED-UN
4056,BEBE-WT
4057,BEBE-UN
4058,ELEEF
4059,ERBGF
4060,IGACU
4061,IGACR
4062,YCY-UN
4063,YCY-WT
4064,TRGSU
4065,GIXXR
4066,GIXXU
4067,UAC-UN
4068,UAC-WT
4069,DBCAW
4070,DBCAU
4071,SVAQU
4072,SVAQW
4073,SAC-UN
4074,SAC-WT
4075,CRANU
4076,CRANR
4077,SORNW
4078,SORNU
4079,ARTCW
4080,ARTCU
4081,SVIVU
4082,SVIVW
4083,MZYX-UN
4084,OBCKF
4085,CLBR-UN
4086,CLBR-WT
4087,TRAXV
4088,ADACU
4089,ADACW
4090,DUTBF
4091,LFACU
4092,LFACW
4093,SVNHF
4094,GPACU
4095,GPACW
4096,PAACU
4097,PAACW
4098,AMVIF
4099,MEVOW
4100,MEVOU
4101,GGPSF
4102,QADRU
4103,VACI-WT
4104,VACI-UN
4105,HCICU
4106,HCICR
4107,BGTCF
4108,MSOKF
4109,NUCLW
4110,FGIIU
4111,FGIIW
4112,CTAAU
4113,PFSEF
4114,BLRKW
4115,BLRKU
4116,GIWWU
4117,GIWWR
4118,MYXXU
4119,FMACU
4120,CAQUU
4121,CAQUW
4122,IEAGR
4123,IEAGU
4124,ZKPU
4125,ZKPW
4126,ZJLMF
4127,WLIIU
4128,WLIIW
4129,ALOVW
4130,APXCF
4131,GLED-UN
4132,GLED-RI
4133,RNGOF
4134,ACAAU
4135,ACAAW
4136,AACPU
4137,PALOW
4138,PALOU
4139,SUMAU
4140,PONOU
4141,IPEXR
4142,IPEXU
4143,TKMSF
4144,MBAVU
4145,MBAVW
4146,ATHNF
4147,BRETF
4148,BCSS-UN
4149,BCSS-WT
4150,LAFAU
4151,LAFAR
4152,BSAAR
4153,BSAAU
4154,WTGUU
4155,WTGUR
4156,LWACU
4157,LWACW
4158,ALUB-UN
4159,ALUB-WT
4160,GSHRU
4161,GSHRW
4162,NHICU
4163,NHICW
4164,SDHIU
4165,SDHIR
4166,KFIIR
4167,KFIIU
4168,PGACU
4169,PGACR
4170,SZZLU
4171,SZZLR
4172,KYFGF
4173,SHFH
4174,DRDBU
4175,DRDBW
4176,OBAWU
4177,OBAWW
4178,KXHCF
4179,EGHAR
4180,EGHAU
4181,XRPNW
4182,XRPNU
4183,PEW-WT
4184,DAAQW
4185,DAAQU
4186,CRYAF
4187,XSLLU
4188,XSLLW
4189,CMIIU
4190,CMIIW
4191,XFLH-UN
4192,XFLH-RI
4193,HQWWW
4194,OBIBF
4195,MTPLF
4196,NHIVU
4197,IPFXU
4198,HRZRF
4199,CCIIW
4200,CCIIU
4201,STHRF
4202,JNGHF
4203,GSRFU
4204,GSRFR
4205,QUMSU
4206,QUMSR
4207,COPL-WT
4208,COPL-UN
4209,BDTB
4210,MMTXU
4211,MMTXW
4212,SVAUF
4213,TLNCU
4214,TLNCW
4215,CGCTU
4216,CGCTW
4217,RAAQU
4218,RAAQW
4219,CHECW
4220,CHECU
4221,LOKVW
4222,LOKVU
4223,SUNXF
4224,HCACR
4225,ITHAU
4226,ITHAW
4227,SSACR
4228,SSACW
4229,SSACU
4230,MESHU
4231,MESHW
4232,WPAC-RI
4233,WPAC-UN
4234,KRAQW
4235,KRAQU
4236,RLMLF
4237,URSB
4238,LEGO-UN
4239,LEGO-WT
4240,FTW-WT
4241,XCBEU
4242,XCBEW
4243,ARCIW
4244,ARCIU
4245,SVACU
4246,SVACW
4247,SCIIR
4248,SCIIU
4249,SHAZW
4250,MCGAW
4251,MCGAU
4252,CUBWW
4253,CUBWU
4254,LDXC
4255,TOYWF
4256,OYCG
4257,FMSTW
4258,AMBWQ
4259,FGSN
4260,FGN
4261,KMFG
4262,BAERW
4263,GFRWF
4264,SCPQW
4265,SCPQU
4266,SBXE-UN
4267,SBXE-WT
4268,LATAU
4269,LATAW
4270,OIMAW
4271,TRAD-UN
4272,BIII-WT
4273,BIII-UN
4274,GBNXF
4275,MBVIW
4276,MBVIU
4277,AIIA-RI
4278,TRMLF
4279,BACCR
4280,BACCU
4281,NMPAR
4282,ONCHW
4283,ONCHU
4284,KCHVU
4285,KCHVR
4286,SCSXY
4287,LSHGF
4288,INACR
4289,INACU
4290,MKLYU
4291,MKLYR
4292,BPACU
4293,BPACR
4294,BCARW
4295,BCARU
4296,TGE-WT
4297,TWLVR
4298,TWLVU
4299,CRAQR
4300,CRAQU
4301,AXINU
4302,AXINR
4303,SPGDF
4304,IPODW
4305,IPODU
4306,BDCIW
4307,BDCIU
4308,RAC-UN
4309,RAC-WT
4310,ORIQW
4311,ORIQU
4312,MTLPF
4313,IACOU
4314,IACOW
4315,MGCOF
4316,TNEYF
4317,NWAX-UN
4318,NWAX-WT
4319,HVMCW
4320,HVMCU
4321,CTATF
4322,CCXIU
4323,CCXIW
4324,EMISR
4325,DYORW
4326,DYORU
4327,TDWDR
4328,TDWDU
4329,EVOXW
4330,EVOXU
4331,RTACW
4332,RTACU
4333,WLACU
4334,WLACW
4335,TACOU
4336,TACOW
4337,PLMKW
4338,PLMKU
4339,ALDFU
4340,ALDFW
4341,CHARR
4342,CHARU
4343,GIGGU
4344,GIGGW
4345,THTG
4346,SPEGU
4347,SPEGR
4348,BIXIU
4349,BIXIW
4350,DSACU
4351,DSACW
4352,AEAQU
4353,AEAQW
4354,LPCVW
4355,LPCVU
4356,CRACR
4357,CRACW
4358,CRACU
4359,PREKF
4360,WSTNU
4361,WSTNR
4362,TNDEF
4363,FLNCF
4364,FGRS
4365,MDDNF
4366,SCXBF
4367,KOYNW
4368,KOYNU
4369,VNMEW
4370,QSEAU
4371,QSEAR
4372,VNMEU
4373,IRHOR
4374,OYSEU
4375,OYSER
4376,WHLRL
4377,CCID
4378,GGBY
4379,BSMLP
4380,BCTXL
4381,AZLUY
4382,AZUXY
4383,AZSAY
4384,THRC
4385,ISMCF
4386,RGPX
4387,PBATF
4388,OXLCN
4389,OXLCL
4390,OXLCI
4391,OXLCP
4392,OXLCZ
4393,OXLCG
4394,PRHIZ
4395,PEB-PG
4396,PEB-PH
4397,DTK
4398,DTB
4399,DTG
4400,AFGD
4401,AFGE
4402,GLDI
4403,SLVO
4404,USOI
4405,AFGB
4406,BESS-WT
4407,SWZCF
4408,PREJF
4409,EBRGF
4410,EBRZF
4411,ENFFF
4412,ENBHF
4413,ENBMF
4414,ENBOF
4415,ENBSF
4416,ENBNF
4417,ENBGF
4418,ENBRF
4419,ENNPF
4420,PFH
4421,PRH
4422,PRS
4423,SLFQF
4424,PTCCY
4425,GOODO
4426,TRPPF
4427,TRPEF
4428,TCEYF
4429,TCENF
4430,TCNCF
4431,TRPRF
4432,PSEC-PA
4433,GLP-PB
4434,SEAL-PA
4435,SEAL-PB
4436,PERF-WT
4437,FGMCU
4438,FGMCR
4439,RPDL
4440,SMXWW
4441,NBRGR
4442,ABLVW
4443,HSPWF
4444,USGOW
4445,ALPWF
4446,POLEU
4447,POLEW
4448,FACTU
4449,FACTW
4450,DMAAU
4451,DMAAR
4452,ETHMW
4453,ETHMU
4454,LACHF
4455,INFQ-WT
4456,KWMWW
4457,QETAR
4458,QETAU
4459,PBMWW
4460,BBCQU
4461,BBCQW
4462,KBONW
4463,KBONU
4464,PNFP-PB
4465,PNFP-PC
4466,PNFP-PA
4467,KTWOR
4468,KTWOU
4469,BWIV-UN
4470,APXTU
4471,APXTW
4472,DNMXU
4473,DNMXW
4474,RNGTU
4475,RNGTW
4476,BHAVU
4477,KPET-UN
4478,SWBGF
4479,PTORW
4480,PTORU
4481,HACQW
4482,HACQU
4483,SAAQU
4484,SAAQW
4485,MNMXF
4486,ACGCU
4487,JXADF
4488,JENA-UN
4489,JENA-RI
4490,WENNW
4491,WENNU
4492,PMTRU
4493,PMTRW
4494,BLZRW
4495,BLZRU
4496,IRAB-WT
4497,IRAB-UN
4498,LPUGF
4499,LKSPR
4500,LKSPU
4501,FIGXW
4502,FIGXU
4503,SSEAU
4504,SSEAR
4505,RIBBU
4506,RIBBR
4507,BLNH
4508,UYSCR
4509,PACHW
4510,PACHU
4511,NEXRW
4512,GGROW
4513,ASUUF
4514,ASCRF
4515,ASCWF
4516,MCAGR
4517,IGTAR
4518,CFNHS
4519,CTYFS
4520,CTFTS
4521,CTFDS
4522,CTFPS
4523,CTYDS
4524,CFLAS
4525,CTFMS
4526,SMEGF
4527,BNZIW
4528,PVOZ
4529,CSTUF
4530,CSTWF
4531,ALBC
4532,UHGWW
4533,JWSUF
4534,JWSWF
4535,LNZAW
4536,EONR-WT
4537,XBPEW
4538,PINE-PA
4539,LARAX
4540,OZVN
4541,LUCYW
4542,EDBLW
4543,SES-WT
4544,TALKW
4545,QFNHF
4546,HSCT
4547,FATPQ
4548,FABTQ
4549,TOFB
4550,ASNS
4551,VSBGF
4552,GRI
4553,AZTR
4554,SBLX
4555,ITP
4556,SLXN
4557,LXEH
4558,BYAH
4559,MTNB
4560,BQ
4561,SYGCF
4562,BRQSF
4563,GEDC
4564,BZYR
4565,NUWE
4566,ISPC
4567,UCAR
4568,SGLY
4569,HIGR
4570,BUDZ
4571,ZSPC
4572,NXTS
4573,AUMN
4574,SDOT
4575,FDXTF
4576,XRTX
4577,RAYA
4578,GOVX
4579,UK
4580,CLDI
4581,TGNT
4582,IVDA
4583,MEHA
4584,JEM
4585,GRHI
4586,OGEN
4587,ENFY
4588,ORIS
4589,ATPC
4590,PMAX
4591,TIVC
4592,EZOO
4593,GBUX
4594,XONI
4595,PGOL
4596,FRGT
4597,CLRI
4598,CHR
4599,CNET
4600,INM
4601,OVTZ
4602,PRFX
4603,IMCC
4604,GNLN
4605,AUUD
4606,LBSR
4607,MMEX
4608,MYSZ
4609,CISS
4610,FMHS
4611,CMND
4612,CNSP
4613,WTER
4614,QWTR
4615,SCNI
4616,RDGT
4617,BDRX
4618,AGMH
4619,PPCB
4620,CCTG
4621,MDLK
4622,BSPK
4623,BIYA
4624,DRCT
4625,BABYF
4626,SAGT
4627,IBG
4628,UPC
4629,BJDX
4630,VPRB
4631,FUST
4632,SXTC
4633,AGTX
4634,KSEZ
4635,FEED
4636,FCHL
4637,RPGL
4638,DEFG
4639,PAVS
4640,AKAN
4641,JDZG
4642,PREM
4643,YBGJ
4644,INHD
4645,MITI
4646,ESMC
4647,ZVSA
4648,IPW
4649,NEXR
4650,WOK
4651,JZXN
4652,AEHL
4653,VIVC
4654,XXII
4655,MTEN
4656,ASFT
4657,BVAXF
4658,MGAM
4659,WHLR
4660,ENRT
4661,QPRC
4662,ADNH
4663,NIVF
4664,OMQS
4665,LSBCF
4666,BRVO
4667,CUEN
4668,TLSS
4669,SBEV
4670,WORX
4671,SOBR
4672,VRAX
4673,VHAI
4674,NUMD
4675,AERA
4676,QHUOY
4677,QIND
4678,AHRO
4679,PFSA
4680,GMER
4681,XAGE
4682,GNTOF
4683,IRME
4684,HKIT
4685,NIHK
4686,LITSF
4687,QSJC
4688,ZCAR
4689,CCCP
4690,CBDW
4691,DREM
4692,CERO
4693,SBIG
4694,GFMH
4695,OWPC
4696,FRZT
4697,DTII
4698,HEPA
4699,GTIJF
4700,DGTEF
4701,SKYI
4702,ITOX
4703,VSA
4704,MCOM
4705,LGMK
4706,TIRXF
4707,AIBT
4708,CRKN
4709,BBLR
4710,SATT
4711,LNBY
4712,NNAX
4713,CHMX
4714,ETUGF
4715,SNBH
4716,CYTOF
4717,ZAPPF
4718,ABPO
4719,PTPI
4720,MTLK
4721,BDCC
4722,HGAS
4723,ONAR
4724,OMTK
4725,NRHI
4726,CPTAF
4727,NBND
4728,GCAN
4729,BDPT
4730,BHATF
4731,IMTH
4732,LIPO
4733,LDTCF
4734,ATDS
4735,SIGY
4736,BINI
4737,STEK
4738,BLMZF
4739,STBXF
4740,BSFC
4741,NMHI
4742,CWNOF
4743,WLGSF
4744,BRST
4745,ALCE
4746,STRG
4747,CREVF
4748,TVCN
4749,FRFAF
4750,GST
4751,SSTR
4752,ZTG
4753,LHI
4754,CGL
4755,INHI
4756,TTEI
4757,XXC
4758,EMI
4759,UHP
4760,JHPCY
4761,KWF
4762,VTEK
4763,SYNSY
4764,BAO
4765,STA
4766,IBL
4767,CADV
4768,CCIL
4769,TMCR
4770,UPX
4771,EVON
4772,BVENY
4773,MAIR
4774,CDN
4775,ALGRF
4776,PICS
4777,RYOOF
4778,ICR-PA
4779,ETI-P
4780,TSM
4781,LABT
4782,GOOG
4783,BRK-A
4784,ASMLF
4785,TSMWF
4786,BABAF
4787,PCCYF
4788,JPM-PC
4789,JPM-PD
4790,NVSEF
4791,BML-PG
4792,BML-PH
4793,RYDAF
4794,BML-PL
4795,BAC-PB
4796,TOYOF
4797,CILJF
4798,BAC-PK
4799,BML-PJ
4800,BAC-PE
4801,MBFJF
4802,HBCYF
4803,BHPLF
4804,WFC-PY
4805,SAPGF
4806,WFC-PL
4807,BCDRF
4808,NONOF
4809,SNEJF
4810,ABBNY
4811,ABLZF
4812,TBB
4813,SNYNF
4814,UNLYF
4815,BUDFF
4816,WFC-PC
4817,DTEGF
4818,GLAXF
4819,BPAQF
4820,RTPPF
4821,SMFNF
4822,IDEXF
4823,BYDDF
4824,CMXHF
4825,AIQUF
4826,BAESF
4827,NETTF
4828,USB-PH
4829,EBBNF
4830,CTA-PB
4831,USB-PP
4832,GS-PA
4833,AMXOF
4834,GS-PD
4835,MS-PA
4836,MS-PK
4837,MS-PI
4838,PBR-A
4839,STOHF
4840,FMCCT
4841,MS-PF
4842,MS-PE
4843,RLXXF
4844,DUK-PA
4845,NOKBF
4846,BAIDF
4847,EIPAF
4848,IFNNF
4849,MZHOF
4850,HTHIF
4851,SCHW-PD
4852,NGGTF
4853,TKPHF
4854,DKILF
4855,BECEF
4856,SPG-PJ
4857,BSQKZ
4858,CTA-PA
4859,TNCAF
4860,INGVF
4861,MET-PA
4862,TRPCF
4863,ITOCF
4864,MET-PE
4865,LLDTF
4866,BBVXF
4867,HLNCF
4868,TCANF
4869,JDCMF
4870,PLDGP
4871,HNDAF
4872,BAMGF
4873,HEI-A
4874,PINXF
4875,TCKRF
4876,CRARF
4877,ENAKF
4878,RBSPF
4879,ERIXF
4880,PUKPF
4881,WOPEF
4882,ALL-PH
4883,BMDPF
4884,LEN-B
4885,CIXPF
4886,BCLYF
4887,RSMDF
4888,CODGF
4889,LAAOF
4890,ORXCF
4891,FOX
4892,VODPF
4893,BBDO
4894,HRNNF
4895,GNMSF
4896,AU
4897,DLR-PK
4898,STMEF
4899,CAJPY
4900,HKHHF
4901,FCNCB
4902,AMSYF
4903,SAXPF
4904,RYAOF
4905,MKC-V
4906,TNRSF
4907,FWONK
4908,CAJFF
4909,HMRZF
4910,DLR-PJ
4911,COCSF
4912,ICHGF
4913,RCIAF
4914,XPNGF
4915,Z
4916,STT-PG
4917,KYOCF
4918,KYOCY
4919,HIG-PG
4920,FWONB
4921,FITBI
4922,POAHF
4923,NRSCF
4924,HOLX
4925,JHIUF
4926,SPXSF
4927,RYLPF
4928,SURDF
4929,NWS
4930,BIO-B
4931,CHKIF
4932,ADTTF
4933,KEY-PK
4934,FSNUF
4935,TEVJF
4936,KEY-PJ
4937,SGIOF
4938,NLY-PG
4939,FRFFF
4940,NLY-PF
4941,BF-B
4942,PTPIF
4943,KEY-PI
4944,MDXG
4945,MAKO
4946,RKLIF
4947,GELYF
4948,WSO-B
4949,FMCQF
4950,SNNUF
4951,ACGLO
4952,LFS
4953,ERRAF
4954,CIG-C
4955,PIRBF
4956,SBYSF
4957,DQJCF
4958,PBNNF
4959,PRYMF
4960,GPAEF
4961,MNBEF
4962,AEGOF
4963,CUKPF
4964,YAMHF
4965,GLIBB
4966,NDEKF
4967,ASRMF
4968,SBMFF
4969,JGSHF
4970,LBTYB
4971,UEPCN
4972,CXMSF
4973,SAPIF
4974,DINRF
4975,PSORF
4976,AGNCN
4977,AGNCM
4978,UEPEO
4979,UEPEP
4980,PSNYW
4981,SASOF
4982,VNORP
4983,CWEN-A
4984,AMH-PH
4985,OSCUF
4986,NWOEF
4987,VNO-PL
4988,AMH-PG
4989,UEPCP
4990,FRT-PC
4991,VNO-PM
4992,FMCKI
4993,ZJK
4994,GS-PC
4995,ATH-PA
4996,UEPEN
4997,AL
4998,YMHAY
4999,BLBLF
5000,VOYA-PB
5001,XZJCF
5002,GIFLF
5003,KOSCF
5004,PADEF
5005,GIFOF
5006,MSUXF
5007,RCWLY
5008,ATDRF
5009,DSECF
5010,FMCCI
5011,RNR-PF
5012,UEPEM
5013,KIM-PM
5014,KIM-PL
5015,BCUCF
5016,SEE
5017,BMRPF
5018,LIFX
5019,GIKLY
5020,RUSHB
5021,BLFBY
5022,HACBY
5023,ALTB
5024,SLFPF
5025,RTMVF
5026,MITUF
5027,HGMCF
5028,SSRGF
5029,LGCY
5030,PHTCF
5031,EPR-PG
5032,AKO-B
5033,PPENF
5034,GAB-PG
5035,GAERF
5036,AXS-PE
5037,PIFMF
5038,LBTYK
5039,SLMBP
5040,GEF-B
5041,DLAKF
5042,SF-PB
5043,REXR-PB
5044,CIM-PD
5045,CIM-PB
5046,TYTMF
5047,MOG-B
5048,VLYPP
5049,ESYJY
5050,CIM-PC
5051,RYKKF
5052,BELFB
5053,WRB-PE
5054,SOHGY
5055,WBS-PF
5056,VLYPO
5057,RLJ-PA
5058,CIM-PA
5059,BHFAP
5060,ATROB
5061,ASB-PE
5062,MFA-PB
5063,AYASF
5064,HMDCF
5065,FMCCG
5066,AILLI
5067,WELPP
5068,AILLM
5069,AILLN
5070,SOCGP
5071,CDGLF
5072,SRG-PA
5073,TROLB
5074,AILIM
5075,FMCCJ
5076,NHNKF
5077,CENTA
5078,WBHC
5079,CDE
5080,AILLO
5081,LXP-PC
5082,AILIN
5083,IFCNF
5084,IVR-PC
5085,AHL-PE
5086,AILLP
5087,AGM-A
5088,ARZTF
5089,GDV-PH
5090,FISK
5091,GRPFF
5092,EVOTF
5093,FMCCL
5094,OGCP
5095,FMCKL
5096,LTGHF
5097,PMT-PA
5098,PMT-PB
5099,SBOEF
5100,GAB-PH
5101,FMCCS
5102,AHL-PD
5103,FMCCO
5104,FMCKN
5105,FREJN
5106,SENEA
5107,CMGMF
5108,FMCCN
5109,GLOP-PB
5110,FMCKO
5111,FMCKJ
5112,FMCKM
5113,GLOP-PC
5114,FREGP
5115,GLOP-PA
5116,FMCCH
5117,BH
5118,FMCCK
5119,HL-PB
5120,FMCCP
5121,FMCCM
5122,FMCKP
5123,FXCNF
5124,GAM-PB
5125,MEOBF
5126,DGICB
5127,DRDGF
5128,CMRE-PB
5129,CMRE-PD
5130,GDRZF
5131,CMRE-PC
5132,AGM-PD
5133,HVT-A
5134,KELYB
5135,BRSYF
5136,UMH-PD
5137,MTGRF
5138,MITT-PA
5139,MITT-PB
5140,PTCHF
5141,CRD-B
5142,NCV-PA
5143,AVHHL
5144,VSOGF
5145,ARTNB
5146,CKDXF
5147,GUT-PC
5148,NCZ-PA
5149,DFPH
5150,RVRF
5151,GSCCF
5152,PRRUF
5153,SLNCF
5154,PRTHU
5155,LANDP
5156,SWKH
5157,SB-PD
5158,NVNXF
5159,SB-PC
5160,WONDF
5161,BBXIB
5162,SOHOO
5163,SFDL
5164,OFED
5165,ATEK
5166,ENDI
5167,CPTP
5168,GSL-PB
5169,BKSC
5170,FUUFF
5171,TKLS
5172,JOCM
5173,CBRRF
5174,FBIOP
5175,SOHON
5176,HSTC
5177,GTMAY
5178,HCIL
5179,ASCBF
5180,STRC
5181,ENTX
5182,PROCF
5183,ILLR
5184,TRLC
5185,MDNAF
5186,CIZN
5187,VICP
5188,NZEOF
5189,BBXIA
